0.0	0.0	-4.538958549499512	2.207557439804077	-23.096420288085938	7.0402631759643555	9.987369537353516	-17.306079864501953	131.79037150722866	0.0
0.0	5.984099570156786	-16.259029388427734	-13.45970344543457	-22.899202346801758	-8.508078575134277	2.6758193969726562	-26.056114196777344	276	0.5984099570156787
0.0	11.987878856990978	-29.67276382446289	-21.14324951171875	-7.3081817626953125	-28.261859893798828	-7.631527900695801	-19.550945281982422	104	0.6003779286834191
0.0	17.994686863472097	-31.40003204345703	-18.846742630004883	2.148056983947754	-32.97044372558594	-0.6597442626953125	-12.723448753356934	242	0.6006808006481118
0.0	24.008660901635913	-29.608055114746094	-10.530261993408203	3.578845977783203	-28.616518020629883	-1.3819961547851562	-7.850115776062012	113	0.6013974038163816
0.0	30.021477676514948	-26.028329849243164	-3.7721662521362305	3.445707321166992	-21.10927391052246	9.67297649383545	-4.9802093505859375	236	0.6012816774879036
0.0	36.054518911274286	-25.982999801635742	-8.163740158081055	-0.42587947845458984	-21.972393035888672	1.969639778137207	-9.215673446655273	115	0.6033041234759334
0.0	42.078651224650756	-28.70100212097168	-7.7101335525512695	6.120360851287842	-25.67815399169922	8.118545532226562	-5.180821895599365	237	0.6024132313376473
0.0	48.1278582648545	-19.80754852294922	-1.9321047067642212	16.36368179321289	-22.738374710083008	-1.6073999404907227	5.882087707519531	121	0.6049207040203746
0.0	54.241413455079254	-3.3643381595611572	0.2684406042098999	6.32647705078125	-5.286077499389648	0.4176902770996094	3.6133596897125244	244	0.6113555190224751
0.0	60.51117937468511	-5.2136664390563965	-0.5360559225082397	-9.190055847167969	0.18293166160583496	4.921374797821045	-7.117619514465332	120	0.6269765919605863
0.0	66.8276408264365	-13.064184188842773	8.601536750793457	-14.521452903747559	3.9876980781555176	15.696700096130371	-8.520763397216797	228	0.6316461451751374
0.0	73.12375778469776	-21.010557174682617	27.279672622680664	-25.38857650756836	5.065450668334961	36.702335357666016	-8.252501487731934	122	0.6296116958261262
0.0	79.40180602294811	-23.546871185302734	32.031036376953125	-36.01319122314453	23.101730346679688	40.616268157958984	-12.68649673461914	227	0.6278048238250346
0.0	85.67541683813756	-26.801345825195312	17.002273559570312	-45.01133728027344	7.565010070800781	39.907169342041016	-24.320316314697266	138	0.6273610815189457
